Time, ManagementArea, Prescription, StandMapCode, EventID, StandAge, StandRank, StandSiteCount, DamagedSites, MgBiomassRemoved, MgBioRemovedPerDamagedHa, CohortsDamaged, CohortsKilled, CohortsKilledByabiebals, CohortsKilledByacernegu, CohortsKilledByacerrubr, CohortsKilledByacersacc, CohortsKilledByacerspic, CohortsKilledBybetualle, CohortsKilledBybetupapy, CohortsKilledByceltis, CohortsKilledByfraxamer, CohortsKilledByfraxnigr, CohortsKilledByfraxpenn, CohortsKilledBylarilari, CohortsKilledByostrvirg, CohortsKilledBypiceglau, CohortsKilledBypicemari, CohortsKilledBypinubank, CohortsKilledBypinuresi, CohortsKilledBypinustro, CohortsKilledBypopubals, CohortsKilledBypopudelt, CohortsKilledBypopugran, CohortsKilledBypoputrem, CohortsKilledByprunpens, CohortsKilledByprunsero, CohortsKilledByprunvirg, CohortsKilledByqueralba, CohortsKilledByquerelli, CohortsKilledByquermacr, CohortsKilledByquerrubr, CohortsKilledBysalix, CohortsKilledBythujocci, CohortsKilledBytiliamer, CohortsKilledByulmuamer, CohortsKilledByulmurubr, 
5, 5, Pine_Unevenaged, 549822, 1526, 71, 118.3, 1, 1, 565.6, 141.4, 1, 13, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, Oak_Shelter, 549561, 1528, 101, 876.7, 1, 1, 676.6, 169.15, 5, 9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 0, 
5, 6, Thinning_PineHard, 665535, 1614, 77, 21, 64938, 17849, 1831788.84, 25.66, 40723, 3852, 0, 0, 1934, 1170, 0, 56, 0, 0, 0, 8332, 0, 0, 0, 7519, 0, 0, 13961, 5308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3852, 0, 0, 2197, 246, 0, 
5, 6, Oak_Unevenaged, 600000, 1556, 36, 0.6, 1681, 1561, 594748.2, 95.25, 287, 10494, 1074, 23, 774, 378, 1, 16, 1132, 0, 0, 1057, 270, 812, 69, 0, 1081, 279, 451, 0, 260, 0, 262, 2005, 11, 17, 5, 8, 4, 275, 167, 11, 0, 0, 339, 0, 
5, 6, Pine_Unevenaged, 629492, 1560, 91, 388.3, 1, 1, 442, 110.5, 5, 15, 5, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
5, 6, Aspen_Clearcut, 612256, 1631, 0, 102.5, 1, 1, 458.64, 114.66, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 634800, 1597, 51, 71, 1, 1, 87.88, 21.97, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Aspen_Clearcut, 640547, 1630, 0, 142, 1, 1, 495.44, 123.86, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_PineHard, 605102, 1600, 51, 98, 2, 2, 95.92, 11.99, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 630520, 1555, 0, 1274.4, 1, 1, 360.08, 90.02, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 641913, 1635, 31, 14, 1, 1, 44.12, 11.03, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 603350, 1606, 0, 122, 1, 1, 308.96, 77.24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 618277, 1621, 0, 51, 4, 3, 1205.12, 100.43, 0, 10, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 636134, 1573, 0, 1070, 1, 1, 420.56, 105.14, 0, 15, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 
5, 6, Pine_Unevenaged, 604344, 1588, 87, 106.1, 3, 3, 1210.16, 100.85, 2, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 641780, 1616, 0, 102, 2, 2, 1042.16, 130.27, 0, 20, 8, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 6, LowlandConifer_Clearcut, 647303, 1590, 0, 336.7, 1, 1, 364.2, 91.05, 0, 11, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 609914, 1611, 0, 112, 2, 2, 824.68, 103.09, 0, 11, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
5, 6, Thinning_PineHard, 649650, 1607, 41, 67, 3, 2, 132.08, 16.51, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 633838, 1559, 51, 106, 1, 1, 87.16, 21.79, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 609470, 1581, 0, 608, 1, 1, 660.92, 165.23, 0, 13, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 6, LowlandConifer_Clearcut, 613858, 1587, 141, 457.8, 1, 1, 0.44, 0.11, 0, 6, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 638654, 1561, 71, 220, 1, 1, 530.4, 132.6, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
5, 6, LowlandConifer_Clearcut, 620302, 1567, 0, 663.1, 4, 4, 1326.64, 82.92, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Hardwoods_Unevenaged, 627130, 1554, 91, 182, 1, 1, 34.28, 8.57, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 615073, 1612, 0, 140, 2, 2, 843.32, 105.42, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 3, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, JPine_Clearcut, 615917, 1563, 0, 244, 1, 1, 678.44, 169.61, 0, 10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 607530, 1608, 101, 224.4, 1, 1, 92.44, 23.11, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 629562, 1564, 51, 1052.2, 1, 1, 183.4, 45.85, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Pine_Unevenaged, 645185, 1570, 121, 151.7, 1, 1, 311.52, 77.88, 4, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 644175, 1575, 31, 118.3, 1, 1, 764, 191, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 610853, 1627, 0, 101.1, 1, 1, 279.2, 69.8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 635172, 1589, 51, 90, 1, 1, 92.16, 23.04, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 637326, 1583, 71, 615.6, 1, 1, 80.48, 20.12, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 649101, 1557, 71, 253.3, 1, 1, 681.2, 170.3, 1, 16, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 
5, 6, Thinning_PineHard, 604354, 1592, 81, 102, 1, 1, 28.32, 7.08, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 649110, 1596, 0, 224, 1, 1, 554.16, 138.54, 0, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
5, 6, Oak_Clearcut, 643728, 1586, 0, 101.7, 1, 1, 653.72, 163.43, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 602117, 1595, 31, 74, 1, 1, 46.12, 11.53, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 649721, 1625, 97, 41, 3, 3, 233.44, 19.45, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Pine_Unevenaged, 622024, 1566, 55, 286.7, 2, 2, 705.12, 88.14, 9, 10, 0, 0, 1, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_RPine_Clearcut, 649150, 1582, 0, 242, 1, 1, 548.6, 137.15, 0, 12, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 649154, 1572, 71, 118.3, 1, 1, 584.2, 146.05, 1, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 
5, 6, Aspen_Clearcut, 633670, 1626, 0, 205, 1, 1, 560.64, 140.16, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 649149, 1618, 0, 102, 1, 1, 624.12, 156.03, 0, 15, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 
5, 6, CNF_SpruceFir, 610928, 1598, 0, 224, 1, 1, 521.04, 130.26, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 649731, 1615, 0, 112, 2, 2, 1084, 135.5, 0, 8, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_PineHard, 649300, 1602, 66, 75, 36, 9, 1292.8, 35.91, 17, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 627486, 1576, 181, 653.3, 1, 1, 0.08, 0.02, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_PineHard, 617660, 1610, 31, 30, 1, 1, 46.36, 11.59, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 647746, 1605, 0, 267.8, 1, 1, 1.64, 0.41, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 640992, 1593, 61, 101.7, 1, 1, 333.68, 83.42, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 644592, 1628, 0, 101.1, 1, 1, 286.6, 71.65, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 623750, 1632, 90, 74.8, 3, 3, 1734.88, 144.57, 0, 27, 4, 0, 4, 0, 0, 0, 2, 0, 0, 2, 2, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 633520, 1577, 61, 101.7, 1, 1, 340.08, 85.02, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 611485, 1619, 0, 102, 1, 1, 441, 110.25, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 649256, 1553, 61, 107, 2, 2, 181.16, 22.65, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 649760, 1622, 31, 64, 1, 1, 24.88, 6.22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 644300, 1604, 56, 69, 2, 1, 44.76, 11.19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 604411, 1571, 91, 151.7, 1, 1, 623.64, 155.91, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 649286, 1591, 68, 88, 4, 3, 281.48, 23.46, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 649303, 1633, 46, 22, 2, 1, 16.12, 4.03, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 649777, 1634, 10, 44.9, 5, 2, 574.76, 71.85, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 647624, 1624, 41, 101.1, 1, 1, 540.6, 135.15, 0, 15, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Pine_Unevenaged, 649787, 1599, 35, 59.2, 2, 2, 292.92, 36.62, 1, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Thinning_Aspen, 649383, 1594, 41, 76, 1, 1, 46.32, 11.58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 629809, 1601, 0, 224, 1, 1, 540.56, 135.14, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Aspen_Clearcut, 639168, 1617, 0, 255, 2, 2, 909.44, 113.68, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Oak_Shelter, 628844, 1568, 91, 151.7, 1, 1, 625, 156.25, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 649341, 1579, 0, 1012, 1, 1, 674.84, 168.71, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Aspen_Clearcut, 613719, 1613, 0, 255, 1, 1, 454.72, 113.68, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 616134, 1620, 0, 134.4, 1, 1, 581.28, 145.32, 0, 9, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, CNF_SpruceFir, 603575, 1580, 0, 710, 1, 1, 649.76, 162.44, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, LowlandConifer_Clearcut, 602618, 1603, 0, 280, 1, 1, 376.04, 94.01, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 6, Aspen_Clearcut, 649410, 1585, 0, 382.5, 2, 2, 1004.64, 125.58, 0, 22, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 6, Oak_Clearcut, 649418, 1565, 0, 220, 1, 1, 726.48, 181.62, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 
5, 6, Oak_Clearcut, 649828, 1558, 0, 236.7, 1, 1, 800.76, 200.19, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 
5, 6, Aspen_Clearcut, 649852, 1623, 0, 205, 2, 2, 802.08, 100.26, 0, 30, 0, 0, 4, 4, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 
5, 8, LowlandConifer_Clearcut, 849620, 1647, 0, 526.7, 2, 2, 762, 95.25, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 8, Hardwoods_Unevenaged, 849621, 1657, 71, 325, 4, 2, 174.32, 21.79, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
5, 8, CNF_RPine_Clearcut, 849660, 1639, 0, 121, 4, 4, 2110.8, 131.93, 0, 45, 4, 0, 5, 3, 0, 1, 8, 0, 0, 5, 3, 0, 0, 4, 2, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
5, 8, JPine_Clearcut, 849668, 1652, 0, 112, 2, 2, 939.36, 117.42, 0, 16, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 
5, 8, Aspen_Clearcut, 849671, 1656, 0, 410, 2, 2, 859.68, 107.46, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 8, Pine_Unevenaged, 849678, 1649, 141, 353.3, 3, 3, 1220.76, 101.73, 6, 39, 18, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 9, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 8, JPine_Clearcut, 849689, 1645, 0, 224, 1, 1, 300.6, 75.15, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
