Time, ManagementArea, Prescription, TotalDamagedSites, TotalCohortsKilled, TotalCohortsDamaged, CohortsKilledByabiebals, CohortsKilledByacernegu, CohortsKilledByacerrubr, CohortsKilledByacersacc, CohortsKilledByacerspic, CohortsKilledBybetualle, CohortsKilledBybetupapy, CohortsKilledByceltis, CohortsKilledByfraxamer, CohortsKilledByfraxnigr, CohortsKilledByfraxpenn, CohortsKilledBylarilari, CohortsKilledByostrvirg, CohortsKilledBypiceglau, CohortsKilledBypicemari, CohortsKilledBypinubank, CohortsKilledBypinuresi, CohortsKilledBypinustro, CohortsKilledBypopubals, CohortsKilledBypopudelt, CohortsKilledBypopugran, CohortsKilledBypoputrem, CohortsKilledByprunpens, CohortsKilledByprunsero, CohortsKilledByprunvirg, CohortsKilledByqueralba, CohortsKilledByquerelli, CohortsKilledByquermacr, CohortsKilledByquerrubr, CohortsKilledBysalix, CohortsKilledBythujocci, CohortsKilledBytiliamer, CohortsKilledByulmuamer, CohortsKilledByulmurubr, 
35, 4, Oak_Unevenaged, 59951, 66965, 59991, 0, 28, 849, 0, 30, 0, 14793, 0, 5, 0, 0, 0, 59, 0, 0, 0, 0, 0, 489, 0, 7359, 31322, 0, 0, 0, 270, 2738, 56540, 6636, 225, 0, 0, 5170, 443, 
35, 4, Thinning_RedPine, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 4, Thinning_PineHard, 78, 1, 129, 0, 0, 2, 11, 0, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 46, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 
35, 5, JPine_Clearcut, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
35, 5, Oak_Shelter, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
35, 5, Pine_Unevenaged, 9, 8, 9, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 
35, 5, Oak_Unevenaged, 524, 599, 355, 0, 1, 16, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 47, 275, 0, 0, 0, 10, 14, 329, 46, 3, 0, 0, 56, 2, 
35, 5, Thinning_PineHard, 6047, 0, 11260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3863, 0, 0, 0, 3900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3497, 0, 0, 
35, 6, Oak_Clearcut, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
35, 6, Oak_Shelter, 4, 6, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 
35, 6, Pine_Unevenaged, 10, 10, 32, 0, 0, 1, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 12, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 2, 3, 1, 0, 
35, 6, Thinning_RedPine, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 6, Thinning_PineHard, 331, 0, 605, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 224, 0, 0, 7, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 
35, 6, Thinning_Aspen, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 8, CNF_RPine_Clearcut, 6, 49, 0, 6, 0, 9, 3, 0, 0, 4, 0, 0, 6, 0, 1, 0, 0, 1, 0, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 
35, 8, CNF_SpruceFir, 5, 25, 0, 4, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 1, 2, 0, 0, 
35, 8, Aspen_Clearcut, 8, 67, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 6, 0, 1, 18, 0, 4, 0, 1, 0, 1, 22, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 
35, 8, Oak_Clearcut, 9, 59, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 4, 0, 0, 0, 0, 0, 17, 5, 1, 0, 0, 0, 0, 
35, 8, LowlandConifer_Clearcut, 4, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 17, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 8, Oak_Shelter, 12, 54, 24, 4, 0, 1, 0, 0, 0, 5, 0, 0, 13, 8, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 13, 0, 0, 0, 0, 0, 24, 2, 0, 0, 0, 3, 0, 
35, 8, Pine_Unevenaged, 3, 4, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 8, Oak_Unevenaged, 3, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 1, 0, 0, 0, 0, 0, 
35, 8, Hardwoods_Unevenaged, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 8, Thinning_RedPine, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
35, 8, Thinning_PineHard, 10, 1, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
35, 8, Thinning_Aspen, 5, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, JPine_Clearcut, 2, 19, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 9, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
40, 1, CNF_RPine_Clearcut, 55, 682, 0, 24, 0, 2, 1, 0, 0, 127, 0, 0, 3, 0, 2, 4, 42, 3, 28, 222, 105, 16, 0, 33, 52, 0, 6, 0, 0, 0, 6, 1, 0, 0, 5, 0, 0, 
40, 1, CNF_SpruceFir, 282, 2091, 0, 235, 0, 59, 15, 0, 0, 227, 0, 0, 58, 18, 30, 42, 191, 59, 15, 35, 42, 70, 0, 33, 691, 1, 18, 0, 0, 0, 73, 27, 3, 36, 37, 76, 0, 
40, 1, Aspen_Clearcut, 574, 4081, 0, 98, 0, 141, 61, 0, 2, 541, 0, 0, 152, 42, 40, 103, 84, 71, 42, 126, 104, 248, 0, 174, 1394, 0, 31, 7, 1, 1, 192, 81, 2, 109, 88, 146, 0, 
40, 1, Oak_Clearcut, 55, 235, 0, 0, 0, 5, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 5, 0, 2, 6, 9, 0, 0, 6, 25, 0, 0, 0, 0, 9, 150, 1, 0, 1, 1, 0, 0, 
40, 1, LowlandConifer_Clearcut, 55, 562, 0, 38, 0, 4, 3, 0, 0, 30, 0, 0, 5, 1, 103, 0, 13, 294, 0, 9, 9, 6, 0, 3, 26, 0, 2, 0, 0, 0, 3, 1, 0, 0, 8, 4, 0, 
40, 1, Oak_Shelter, 415, 1052, 747, 37, 0, 69, 1, 0, 0, 193, 0, 0, 74, 33, 14, 22, 0, 22, 9, 41, 0, 25, 0, 55, 309, 0, 4, 3, 2, 48, 697, 64, 4, 0, 0, 73, 0, 
40, 1, Pine_Unevenaged, 41, 44, 549, 0, 0, 0, 6, 0, 0, 14, 0, 0, 0, 0, 0, 0, 16, 0, 0, 174, 353, 0, 0, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
40, 1, Oak_Unevenaged, 58, 60, 86, 0, 0, 5, 2, 0, 0, 19, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 2, 21, 0, 1, 0, 68, 1, 17, 0, 0, 0, 0, 2, 0, 
40, 1, Hardwoods_Unevenaged, 181, 0, 417, 0, 0, 39, 197, 0, 3, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 115, 3, 0, 
40, 1, Thinning_RedPine, 43, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 433, 46, 1376, 0, 0, 56, 67, 0, 0, 0, 0, 0, 61, 0, 0, 0, 343, 0, 0, 434, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 76, 11, 0, 
40, 1, Thinning_Aspen, 153, 30, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 377, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 
40, 4, Oak_Clearcut, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 
40, 4, Pine_Unevenaged, 9, 7, 47, 0, 0, 0, 13, 0, 2, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 10, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 2, 0, 0, 3, 1, 0, 
40, 4, Oak_Unevenaged, 54472, 50918, 58743, 0, 13, 423, 0, 22, 0, 11846, 0, 2, 0, 0, 0, 23, 0, 0, 0, 0, 0, 241, 0, 6525, 27781, 0, 0, 0, 263, 2635, 55407, 0, 182, 0, 0, 3860, 438, 
40, 4, Hardwoods_Unevenaged, 1, 0, 9, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 
40, 4, Thinning_RedPine, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 4, Thinning_PineHard, 71, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 38, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 5, Oak_Clearcut, 1, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 5, Pine_Unevenaged, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 5, Oak_Unevenaged, 475, 468, 346, 0, 1, 10, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 42, 242, 0, 0, 0, 10, 14, 320, 0, 2, 0, 0, 44, 2, 
40, 5, Thinning_RedPine, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 6, Oak_Shelter, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 6, Pine_Unevenaged, 10, 9, 32, 0, 0, 1, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 12, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 2, 3, 1, 0, 
40, 6, Oak_Unevenaged, 879, 787, 797, 0, 0, 3, 0, 0, 0, 192, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 75, 395, 0, 0, 0, 12, 22, 763, 72, 2, 0, 0, 46, 0, 
40, 6, Thinning_RedPine, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 6, Thinning_PineHard, 4, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 6, Thinning_Aspen, 33779, 7044, 31391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7044, 31391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 8, Oak_Clearcut, 2, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 
40, 8, LowlandConifer_Clearcut, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 8, Oak_Shelter, 10, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 2, 0, 
40, 8, Pine_Unevenaged, 3, 4, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 8, Oak_Unevenaged, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 8, Hardwoods_Unevenaged, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 8, Thinning_RedPine, 9, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 8, Thinning_PineHard, 12, 0, 52, 0, 0, 4, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 9, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 0, 
40, 8, Thinning_Aspen, 91, 3, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 150, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 
45, 1, JPine_Clearcut, 15, 64, 0, 1, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 6, 0, 21, 11, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 1, CNF_RPine_Clearcut, 55, 580, 0, 18, 0, 3, 0, 0, 0, 81, 0, 0, 0, 1, 5, 2, 17, 9, 19, 234, 61, 2, 0, 29, 83, 0, 7, 0, 0, 0, 1, 0, 0, 3, 1, 4, 0, 
45, 1, CNF_SpruceFir, 299, 2018, 0, 239, 1, 63, 27, 0, 1, 214, 0, 0, 58, 12, 20, 29, 226, 35, 9, 49, 18, 77, 0, 27, 639, 0, 18, 0, 0, 0, 92, 45, 1, 31, 35, 52, 0, 
45, 1, Aspen_Clearcut, 576, 5057, 0, 170, 1, 196, 148, 0, 2, 570, 0, 1, 260, 54, 87, 89, 87, 137, 59, 208, 96, 301, 0, 159, 1516, 0, 40, 1, 1, 4, 259, 108, 4, 136, 192, 170, 1, 
45, 1, Oak_Clearcut, 54, 249, 0, 0, 0, 5, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 0, 1, 0, 5, 43, 0, 0, 0, 0, 9, 139, 21, 0, 5, 0, 3, 0, 
45, 1, LowlandConifer_Clearcut, 54, 591, 0, 47, 0, 1, 0, 0, 2, 38, 0, 0, 0, 0, 85, 0, 2, 336, 4, 23, 13, 1, 0, 3, 31, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 
45, 1, Oak_Shelter, 414, 1206, 846, 55, 0, 110, 0, 0, 0, 184, 0, 0, 32, 46, 12, 16, 0, 12, 8, 68, 0, 25, 0, 60, 393, 0, 4, 2, 1, 42, 803, 104, 3, 0, 0, 72, 0, 
45, 1, Pine_Unevenaged, 42, 59, 567, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 24, 0, 0, 174, 368, 0, 0, 13, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
45, 1, Oak_Unevenaged, 56, 74, 92, 3, 0, 4, 0, 0, 0, 19, 0, 0, 0, 0, 1, 0, 0, 1, 0, 10, 0, 1, 0, 8, 23, 0, 0, 0, 77, 0, 15, 1, 0, 0, 0, 3, 0, 
45, 1, Hardwoods_Unevenaged, 246, 0, 569, 0, 0, 113, 205, 0, 6, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 163, 9, 0, 
45, 1, Thinning_RedPine, 45, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 1, Thinning_PineHard, 432, 33, 1540, 0, 0, 107, 83, 0, 2, 0, 0, 0, 68, 0, 0, 0, 175, 0, 0, 440, 543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 93, 29, 0, 
45, 1, Thinning_Aspen, 147, 54, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 289, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 
45, 4, CNF_SpruceFir, 2, 14, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
45, 4, Aspen_Clearcut, 12, 34, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 1, 0, 8, 0, 1, 2, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 
45, 4, Pine_Unevenaged, 9, 7, 51, 0, 0, 0, 13, 0, 2, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 10, 0, 0, 1, 4, 0, 0, 0, 0, 0, 2, 4, 0, 0, 4, 1, 0, 
45, 4, Oak_Unevenaged, 53336, 47391, 66409, 0, 6, 212, 0, 15, 0, 9467, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 125, 0, 5656, 24223, 0, 0, 0, 470, 2811, 62697, 4637, 150, 0, 0, 2893, 431, 
45, 4, Hardwoods_Unevenaged, 2, 0, 12, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 
45, 4, Thinning_RedPine, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 4, Thinning_PineHard, 2, 0, 8, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
45, 4, Thinning_Aspen, 904, 139, 860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 5, Aspen_Clearcut, 14, 20, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 10, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
45, 5, Pine_Unevenaged, 9, 8, 14, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 0, 0, 2, 4, 3, 0, 0, 1, 0, 0, 
45, 5, Oak_Unevenaged, 464, 421, 430, 0, 1, 3, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 218, 0, 0, 0, 10, 18, 400, 38, 2, 0, 0, 33, 2, 
45, 5, Thinning_Aspen, 1229, 0, 1229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1229, 0, 0, 0, 0, 0, 
45, 6, Aspen_Clearcut, 34, 100, 0, 0, 0, 4, 0, 0, 0, 14, 0, 0, 2, 7, 3, 2, 0, 1, 0, 1, 2, 4, 0, 7, 30, 0, 0, 0, 0, 0, 1, 1, 0, 16, 3, 2, 0, 
45, 6, Oak_Clearcut, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
45, 6, LowlandConifer_Clearcut, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 6, Oak_Shelter, 4, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
45, 6, Pine_Unevenaged, 10, 8, 32, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 12, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 2, 3, 1, 0, 
45, 6, Oak_Unevenaged, 842, 641, 931, 0, 0, 2, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 344, 0, 0, 0, 12, 21, 898, 48, 1, 0, 0, 34, 0, 
45, 6, Thinning_RedPine, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 6, Thinning_Aspen, 31338, 96, 31297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 31297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 8, Aspen_Clearcut, 13, 98, 0, 7, 0, 8, 0, 0, 0, 8, 0, 0, 0, 4, 1, 2, 9, 2, 0, 0, 0, 10, 0, 3, 9, 0, 0, 0, 0, 0, 2, 8, 0, 14, 11, 0, 0, 
45, 8, Oak_Clearcut, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 0, 1, 0, 0, 0, 
45, 8, LowlandConifer_Clearcut, 2, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 8, Oak_Shelter, 19, 86, 25, 10, 0, 0, 0, 0, 0, 15, 0, 0, 8, 1, 2, 0, 0, 4, 2, 0, 0, 19, 0, 1, 14, 0, 0, 1, 0, 3, 22, 2, 0, 0, 0, 7, 0, 
45, 8, Pine_Unevenaged, 3, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
45, 8, Oak_Unevenaged, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 
45, 8, Hardwoods_Unevenaged, 1, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
